Depth,hzlm,UCS_pred,UCS_traditional,Es_pred,Es_traditional,us_pred,us_traditional,Fai_pred,Fai_traditional,C_pred,C_traditional
2767.5,0,39.00958675,36.39,6.024186788,6,0.18600227,0.19,25.60356479,27.11,10.02117587,9.4
2767.625,0,42.53685534,39.2,6.122453028,6.08,0.183939692,0.19,25.33653475,26.5,10.78108757,10.1
2767.75,0,44.59422836,41.67,6.225340307,6.16,0.178537175,0.18,25.07457654,26.01,11.41714558,10.7
2767.875,0,44.44050797,42.11,6.231008155,6.19,0.177533643,0.18,25.06445808,26.13,11.36652131,10.81
2768,0,44.71217805,41.68,6.228001756,6.21,0.177426269,0.18,25.32074411,26.48,11.45481012,10.71
2768.125,0,44.59107568,41.24,6.227813106,6.2,0.177290301,0.18,25.4576235,26.63,11.43020468,10.61
2768.25,0,43.73308201,40.7,6.197842555,6.18,0.177382146,0.18,25.32920003,26.64,11.23203188,10.47
2768.375,0,43.31660271,39.78,6.18890972,6.14,0.178535338,0.18,25.24050785,26.73,11.09303722,10.25
2768.5,0,42.0172073,38.37,6.133821404,6.08,0.182433353,0.19,25.50781466,26.9,10.72063386,9.9
2768.625,0,40.95695859,37.45,6.086151239,6.04,0.185147465,0.19,25.7061958,26.96,10.47907407,9.67
2768.75,0,39.94367579,36.94,6.029052973,6.02,0.18512983,0.19,25.84279907,26.97,10.15976719,9.54
2768.875,0,38.76156731,36.69,6.012575872,6,0.185878015,0.19,25.82214237,26.94,9.969924861,9.48
2769,0,38.80117699,36.76,5.998082115,5.99,0.185867279,0.19,25.74919943,26.81,9.954423216,9.49
2769.125,0,39.38304976,36.96,6.008495058,6,0.185867279,0.19,25.50422238,26.75,10.12281182,9.54
2769.25,0,39.30925697,37.07,6.042601511,6.01,0.186022716,0.19,25.47683543,26.85,10.15104263,9.57
2769.375,0,39.37881548,36.92,6.034513319,6.02,0.185957286,0.19,25.56032319,27.01,10.14162559,9.54
2769.5,0,38.83845815,36.49,6.020438374,6.01,0.185808963,0.19,25.64179003,27.12,10.00109048,9.43
2769.625,0,38.27127516,35.99,6.009233672,6,0.185927,0.19,25.60635084,27.22,9.94381646,9.31
2769.75,0,38.17523538,35.95,5.995481808,6,0.185712638,0.19,25.79422587,27.27,9.857810773,9.29
2769.875,0,40.43903841,37.05,6.08098542,6.05,0.184993453,0.19,25.75186759,27.22,10.35686052,9.57
2770,0,42.30730049,37.79,6.159522159,6.1,0.178831348,0.18,25.68616246,27.31,10.8341841,9.76
2770.125,0,42.20543301,37.55,6.184030407,6.12,0.17829359,0.18,25.67577234,27.58,10.82913433,9.7
2770.25,0,42.17258744,37.21,6.16483992,6.12,0.178149296,0.18,25.69192091,27.77,10.78608239,9.62
2770.375,0,42.68217243,38.62,6.176494424,6.18,0.17711032,0.18,25.7667487,27.57,10.98307504,9.97
2770.5,0,42.76649751,39.11,6.201014558,6.18,0.176758137,0.18,25.90676727,27.42,10.93393333,10.09
2770.625,0,43.05994673,39.41,6.227557737,6.19,0.177188453,0.18,26.18509808,27.37,10.99318982,10.16
2770.75,0,43.65776266,39.37,6.217301882,6.21,0.176990045,0.18,26.31698043,27.48,11.08477919,10.15
2770.875,0,44.06760018,39.32,6.235398681,6.22,0.176639582,0.18,26.427478,27.6,11.12574941,10.14
2771,0,43.56953908,39.2,6.231590322,6.22,0.176639582,0.18,26.4527362,27.65,11.01964991,10.11
2771.125,0,43.11706384,39.04,6.205678532,6.2,0.17668768,0.18,26.38274698,27.61,10.95289398,10.07
2771.25,0,42.28494241,38.34,6.182495363,6.17,0.177220381,0.18,26.30184704,27.62,10.81386296,9.9
2771.375,0,42.06405602,37.71,6.177200083,6.14,0.178368345,0.18,26.27446984,27.71,10.69699265,9.74
2771.5,0,41.83551649,37.16,6.158293056,6.12,0.178924947,0.18,26.24834275,27.75,10.66094732,9.6
2771.625,0,41.11788126,37.33,6.048384453,6.07,0.182094893,0.19,26.02800913,27.28,10.43717094,9.64
2771.75,0,39.40009548,38.03,5.973078366,5.99,0.186221266,0.19,25.25409698,26.07,10.07680794,9.8
2771.875,0,39.90984716,39.02,5.934218829,5.92,0.186558115,0.19,24.99837971,24.53,10.04979107,10.02
2772,0,39.56766637,39.23,5.896412992,5.87,0.196368547,0.2,24.71327003,23.7,9.987501508,10.06
2772.125,0,39.28823295,38.97,5.864093979,5.85,0.196915634,0.2,24.68554047,23.47,9.90917513,9.99
2772.25,0,39.89317507,39.2,5.855562303,5.84,0.197514736,0.2,24.57999901,23.05,10.00850862,10.04
2772.375,0,40.18406252,39.8,5.865469287,5.84,0.197386166,0.2,24.47683206,22.61,10.09369966,10.18
2772.5,0,40.67797151,40.27,5.885910536,5.86,0.196522998,0.2,24.53969793,22.66,10.32416751,10.29
2772.625,0,41.39467207,41.05,5.923860471,5.89,0.194656399,0.2,24.56317199,22.74,10.42538976,10.48
2772.75,0,41.81496295,42.03,5.941671947,5.92,0.187191512,0.19,24.53753378,22.54,10.5960783,10.71
2772.875,0,42.24388331,42.54,5.963061128,5.93,0.18668131,0.19,24.57048104,22.32,10.73458055,10.83
2773,0,41.98657938,42.36,5.976092507,5.93,0.186690382,0.19,24.54736197,22.45,10.71487981,10.79
2773.125,0,41.84031186,42.09,5.975842053,5.93,0.18674017,0.19,24.53549323,22.69,10.63527303,10.73
2773.25,0,41.75556487,42.14,5.987203233,5.94,0.186586979,0.19,24.46764739,22.82,10.58102715,10.75
2773.375,0,42.52602609,42.26,5.994144826,5.95,0.187252914,0.19,24.3371074,23.01,10.78696922,10.78
2773.5,0,42.42381363,42.44,6.010003479,5.98,0.187115776,0.19,24.47207694,23.32,10.75192265,10.83
2773.625,0,43.03977446,42.68,6.06584949,6.01,0.185428772,0.19,24.52274248,23.76,10.74371372,10.9
2773.75,0,43.53821095,43.08,6.049118964,6.05,0.185051419,0.19,25.0203986,24.1,10.90003527,11.01
2773.875,0,44.10845336,43.22,6.059539804,6.07,0.184314044,0.19,24.91505717,24.22,11.06055817,11.04
2774,0,42.99807962,42.51,6.009425684,6.03,0.185141044,0.19,25.00292709,24.16,10.75904859,10.87
2774.125,0,41.64449245,41.06,5.999177581,5.96,0.186345425,0.19,24.84089009,23.92,10.46355563,10.51
2774.25,0,40.85377113,40.03,5.941400288,5.89,0.193837133,0.2,24.76756201,23.44,10.33018892,10.25
2774.375,0,41.2466878,40.14,5.913522537,5.86,0.196307446,0.2,24.64234008,22.73,10.44365118,10.26
2774.5,0,41.16212882,40.57,5.891846828,5.86,0.195897646,0.2,24.43791856,22.33,10.46790642,10.36
2774.625,0,40.3855103,40.77,5.884924524,5.87,0.195992384,0.2,24.35069668,22.45,10.22057674,10.41
2774.75,0,40.08450367,41.14,5.895783374,5.89,0.189589645,0.19,24.49328384,22.61,10.2162457,10.5
2774.875,0,40.63249814,41.99,5.930437624,5.92,0.187491923,0.19,24.55159023,22.58,10.35424613,10.7
2775,0,41.11934965,42.98,5.960285251,5.95,0.187321326,0.19,24.39524946,22.49,10.35720097,10.94
2775.125,0,42.87745303,43.88,6.002775979,5.98,0.186899784,0.19,24.47846394,22.33,10.660812,11.15
2775.25,0,43.71015942,44.68,6.011162783,5.99,0.186884564,0.19,24.39981835,21.99,10.97376001,11.33
2775.375,0,43.7594947,45.52,6.015134159,5.99,0.185324234,0.19,23.59259352,21.36,10.99317272,11.51
2775.5,0,44.19541283,45.78,6.003380946,5.98,0.187283959,0.19,23.36671533,20.86,11.0529025,11.55
2775.625,0,43.26678191,44.82,5.987927948,5.94,0.187025278,0.19,23.54973068,20.84,10.78043379,11.32
2775.75,0,42.15662097,43.08,5.935823795,5.89,0.193210892,0.2,23.93507093,21.14,10.66613954,10.92
2775.875,0,41.30511336,41.86,5.898121495,5.85,0.196686525,0.2,24.0315536,21.15,10.39933342,10.63
2776,0,41.84997748,41.63,5.883261067,5.84,0.197247344,0.2,23.85444582,21.11,10.50691508,10.58
2776.125,0,42.48011058,43.02,5.93573701,5.89,0.196213642,0.2,23.69309955,20.95,10.7386289,10.9
2776.25,0,44.11616415,45.88,6.017993502,5.97,0.186448994,0.19,23.51773721,20.62,11.03774981,11.56
2776.375,0,45.02194624,48.17,6.103682715,6.06,0.185424699,0.19,23.69172901,20.91,11.40118664,12.11
2776.5,0,46.47772337,47.85,6.127261271,6.09,0.184088449,0.19,24.17606857,21.67,11.67795356,12.07
2776.625,0,44.02895756,45.2,6.049824777,6.02,0.18617657,0.19,24.29026452,22.21,11.04663191,11.46
2776.75,0,42.21741393,43.06,5.958212475,5.95,0.187400776,0.19,24.59062081,22.35,10.70878481,10.96
2776.875,0,42.29556945,43.35,5.986863749,5.97,0.187064784,0.19,24.68635951,22.56,10.73253738,11.03
2777,0,44.41565242,44.19,6.096916127,6.06,0.185097248,0.19,24.72260519,23.47,11.16661944,11.26
2777.125,0,45.51633385,44.01,6.216449582,6.13,0.179412401,0.18,25.03542949,24.62,11.57629246,11.24
2777.25,0,44.70480798,42.15,6.178839183,6.12,0.181786513,0.19,25.26931768,25.4,11.17127106,10.81
2777.375,0,42.53625864,40.22,6.072018707,6.03,0.185616749,0.19,25.19896255,25.44,10.60518834,10.34
2777.5,0,41.6738161,39.78,6.039121391,5.97,0.18771415,0.19,25.43419823,24.88,10.37455449,10.22
2777.625,0,41.07408763,40.46,6.014277372,5.95,0.188092677,0.19,25.22881218,24.09,10.49622536,10.37
2777.75,0,40.62476729,40.39,5.950985023,5.91,0.196126956,0.2,25.13398792,23.53,10.2645327,10.34
2777.875,0,39.53524234,38.58,5.814446569,5.82,0.197886557,0.2,24.82617291,23.22,9.874599119,9.89
2778,0.522,37.51159381,36.21,5.727131958,5.72,0.200765181,0.2,24.17472865,22.78,9.614702084,9.3
2778.125,0.486,35.19230204,34.71,5.679290395,5.65,0.206845905,0.21,23.56093744,22.09,8.850210685,8.92
2778.25,0.455,35.31572569,34.29,5.663610453,5.63,0.207103427,0.21,23.39039694,21.99,8.905585303,8.82
2778.375,0.434,36.47217271,35.67,5.693181581,5.67,0.206966786,0.21,23.42922338,21.82,9.285170498,9.15
2778.5,0.423,38.11929867,37.84,5.758776922,5.74,0.199264525,0.2,23.58150317,21.73,9.687582419,9.68
2778.625,0.425,38.85480705,38.97,5.811798639,5.78,0.198303997,0.2,23.59358615,21.87,9.936452163,9.96
2778.75,0.437,39.52806684,38.59,5.808900154,5.78,0.197788095,0.2,23.62423116,22.09,10.02784513,9.87
2778.875,0,38.62735641,37.87,5.79732584,5.76,0.198098619,0.2,24.28302742,22.34,9.690461306,9.7
2779,0,38.8615832,38.46,5.822240631,5.78,0.198137237,0.2,24.32682134,22.34,9.678523269,9.84
2779.125,0,39.61091342,39.66,5.873957924,5.82,0.197997855,0.2,24.5018199,22.32,9.92779302,10.13
2779.25,0,40.00861364,40.1,5.873917487,5.84,0.197837178,0.2,24.57644473,22.3,10.01587381,10.24
2779.375,0,39.35976828,39.85,5.844865668,5.82,0.19841256,0.2,24.32079558,22.02,9.876880481,10.17
2779.5,0,39.71173693,40.2,5.838707368,5.8,0.198437421,0.2,23.82047356,21.35,9.828046514,10.24
2779.625,0.376,40.45987797,39.76,5.813079755,5.79,0.198024684,0.2,23.12208972,21.33,10.25834923,10.13
2779.75,0.406,36.51397777,34.93,5.717771698,5.65,0.206025569,0.21,23.20397185,21.91,9.281639937,8.97
2779.875,0.562,29.86375833,24.13,5.513886808,5.33,0.214146371,0.23,23.9545498,23.27,7.566074809,6.26
2780,0.926,25.58987691,18.66,5.358897362,5.06,0.224719232,0.25,24.74804118,23.98,6.643827138,4.84
2780.125,1.342,23.20021593,14.33,5.096333891,4.55,0.22783963,0.26,25.42346324,25.1,6.140060871,3.67
2780.25,1.355,24.40906069,16.24,5.313922616,5.03,0.226453545,0.25,25.72999259,26,6.374148403,4.18
2780.375,0.984,28.912253,25.79,5.413776661,5.27,0.218252732,0.23,25.20369374,24.81,7.223955682,6.7
2780.5,0.683,34.4865197,32.71,5.644645433,5.62,0.208169666,0.21,23.99610582,23.39,8.610625877,8.44
2780.625,0.541,42.48240772,41.9,5.898850991,5.86,0.194907372,0.2,23.04437369,21.37,10.83167578,10.65
2780.75,0,43.9121336,45.01,5.98713469,5.94,0.187459443,0.19,23.34031633,20.72,11.0615525,11.36
2780.875,0,43.55109832,46.27,5.941072662,5.98,0.185959739,0.19,22.98653163,20.57,11.1436833,11.65
2781,0,46.24791569,48.01,6.041027582,6.03,0.185167993,0.19,23.08595188,20.37,11.72733447,12.05
2781.125,0,45.8280544,49.55,6.120496425,6.08,0.181713088,0.18,23.33538729,20.2,11.74886088,12.4
2781.25,0,45.6405689,49.86,6.134086766,6.1,0.17895237,0.18,23.7823931,20.5,11.6590063,12.48
2781.375,0,45.74075134,48.94,6.141404504,6.12,0.178808357,0.18,24.42980231,21.56,11.58609159,12.32
2781.5,0,45.19335625,47.86,6.146938329,6.16,0.177886105,0.18,24.49605056,22.78,11.43816537,12.11
2781.625,0,45.39885035,46.63,6.167174086,6.19,0.177801138,0.18,24.73910382,23.92,11.42941229,11.86
2781.75,0,45.43232443,45.27,6.213467589,6.21,0.178500095,0.18,24.87956765,24.79,11.40405745,11.55
2781.875,0,44.64273842,44.1,6.20195009,6.2,0.177709224,0.18,24.88845571,25.29,11.25501236,11.28
2782,0,44.70298735,43.42,6.189534795,6.19,0.177727323,0.18,24.91052928,25.51,11.26874816,11.12
2782.125,0,44.50741427,43.36,6.178492469,6.18,0.177845723,0.18,24.90981986,25.47,11.27535383,11.11
2782.25,0,44.09640387,43.99,6.174568833,6.18,0.178084074,0.18,24.872678,25.12,11.30434883,11.25
2782.375,0,44.36073946,44.86,6.187397255,6.18,0.177838958,0.18,24.76355525,24.72,11.2715701,11.45
2782.5,0,45.26517627,45.11,6.187609411,6.2,0.177761038,0.18,24.89577946,24.75,11.34584868,11.51
2782.625,0,45.2825333,44.1,6.230027593,6.21,0.176500193,0.18,25.09371657,25.4,11.40235426,11.28
2782.75,0,44.58906203,42.55,6.219474846,6.2,0.177312577,0.18,25.27581085,26.04,11.32378978,10.92
2782.875,0,45.03732196,41.47,6.216564487,6.15,0.178143245,0.18,25.27864675,26.06,11.4377344,10.65
2783,0,43.13592686,40.98,6.124884732,6.07,0.184189208,0.19,25.25701412,25.5,10.93637561,10.52
2783.125,0,41.44981727,40.79,5.992336145,6,0.186504546,0.19,24.89969277,24.71,10.42533394,10.46
2783.25,0,41.50271162,40.73,5.990394416,5.96,0.187525578,0.19,24.95614882,24.14,10.44805516,10.43
2783.375,0,41.27224593,41.15,5.971817427,5.96,0.187551361,0.19,24.997869,23.9,10.3798332,10.53
2783.5,0,42.17354763,42.14,6.025743297,5.99,0.186978591,0.19,25.10084354,23.65,10.62465509,10.77
2783.625,0,42.42759866,43.18,6.016826836,6,0.186531064,0.19,24.99303976,23.2,10.70504362,11.01
2783.75,0,42.68695287,43.45,6.013385717,5.99,0.184704898,0.19,24.85567927,22.93,10.69144966,11.07
2783.875,0,42.55830206,43.5,6.022667332,6,0.184430639,0.19,25.02164176,22.96,10.68921888,11.08
2784,0,43.52922957,44.77,6.056146679,6.04,0.184463156,0.19,25.04541494,22.87,10.90989632,11.38
2784.125,0,46.07841075,47.32,6.159811151,6.11,0.180830392,0.19,25.14472723,22.43,11.53043735,11.97
2784.25,0,44.33281239,46,6.11501826,6.06,0.183758246,0.19,25.03683509,22.46,11.17603297,11.66
2784.375,0,38.28117273,37.25,5.790331266,5.78,0.19718339,0.2,24.65757678,23.41,9.606139294,9.57
2784.5,0,29.9629103,27.77,5.569839093,5.46,0.208859088,0.22,25.13112456,23.8,7.511099578,7.2
2784.625,0.602,28.93159255,22.75,5.464953763,5.29,0.214619492,0.23,24.36182868,23.45,7.297764729,5.91
2784.75,0.464,30.50161654,21.83,5.432826955,5.26,0.216665826,0.23,23.7010201,23.57,7.499751527,5.67
2784.875,0.398,30.33343535,23.08,5.507692233,5.3,0.214732521,0.23,23.18716056,23.4,7.765734089,5.99
2785,0.447,30.4242356,23.67,5.467952927,5.32,0.21367845,0.22,22.95716742,23.33,7.643419729,6.14
2785.125,0.52,30.84126331,23.47,5.435517509,5.31,0.213870586,0.22,22.96319517,23.35,7.585678012,6.09
2785.25,0.594,29.43230658,22.26,5.402814416,5.28,0.21555408,0.23,23.86019411,23.51,7.494666187,5.78
2785.375,0.679,26.4653747,18.45,5.327006223,5.17,0.224739833,0.24,24.74876051,24.01,6.827049265,4.78
2785.5,0.795,23.901295,13.38,5.117962513,5.02,0.234754451,0.26,25.3614883,24.69,6.280194915,3.42
2785.625,0.949,20.22215563,11.66,4.23274487,3.65,0.248875152,0.27,25.9583908,24.93,5.265916351,2.95
2785.75,1.198,19.62198121,8.81,3.913041915,2.75,0.253657241,0.28,26.24108439,25.32,5.144311787,2.16
2785.875,1.646,18.78454921,7.53,3.623242163,2.44,0.252047874,0.28,27.02154411,26.68,4.776050724,1.79
2786,2.242,18.59142451,9.04,3.513963358,2.6,0.255712087,0.28,27.40768415,27.95,4.501701237,2.2
2786.125,0,16.6017225,6.87,3.952337918,3.1,0.249611794,0.27,28.11327639,29.19,4.137908125,1.58
2786.25,0,17.60008776,7.69,4.265869495,3.53,0.244004097,0.27,27.94938852,29.4,4.386967438,1.81
2786.375,0,17.16808257,7.58,4.187138682,3.49,0.240411932,0.26,27.55889737,29.43,4.423920506,1.78
2786.5,0,18.4033904,7.27,4.164084732,3.33,0.239495841,0.27,27.36259466,29.42,4.638245994,1.69
2786.625,0,19.24804531,8.39,4.392184743,3.82,0.238247152,0.26,27.27493995,29.15,4.988066294,2.01
2786.75,0,21.27892854,12.53,5.280854545,5.05,0.228976623,0.25,26.82603187,28.37,5.609489598,3.15
2786.875,0,26.12025959,21.27,5.44111025,5.33,0.213905887,0.22,26.15040088,26.77,6.487949452,5.51
2787,0,34.11351623,32.27,5.681274448,5.66,0.203250338,0.21,24.89538558,24.82,8.58433735,8.35
2787.125,0,39.25496629,38.81,5.818292737,5.85,0.196482997,0.2,24.58425256,23.64,9.943587075,9.96
2787.25,0,41.02850371,40.44,5.916871767,5.89,0.191487936,0.19,24.47196904,23.09,10.4161806,10.34
2787.375,0,41.3335064,40.62,5.917562095,5.87,0.196064923,0.2,24.55317926,22.55,10.42056211,10.37
2787.5,0,40.51883274,40.47,5.879764969,5.84,0.196730251,0.2,24.26095024,22.05,10.24595219,10.32
2787.625,0,39.88922832,39.24,5.846168534,5.79,0.19784296,0.2,24.0879752,21.83,10.04162674,10.02
2787.75,0,38.38119952,37.59,5.804492851,5.73,0.198483005,0.2,23.98373212,21.68,9.683652233,9.62
2787.875,0,36.56491838,36.23,5.736518763,5.69,0.205608456,0.21,23.77447554,21.76,9.232790154,9.29
2788,0,36.34695295,35.93,5.742894445,5.68,0.205413564,0.21,23.65319377,21.79,9.157288357,9.22
2788.125,0,37.51293573,36.59,5.767697609,5.7,0.204461889,0.21,23.60481929,21.71,9.523073045,9.38
2788.25,0,38.52236487,37.59,5.792416122,5.73,0.199947598,0.2,23.53849527,21.59,9.737517585,9.62
2788.375,0,39.63445497,38.6,5.819275646,5.76,0.197520528,0.2,23.48510231,21.47,10.08745843,9.86
2788.5,0,39.74514681,39.68,5.841992301,5.79,0.1965396,0.2,23.62449792,21.34,9.98541827,10.12
2788.625,0,41.69742887,41.03,5.885669327,5.83,0.196263401,0.2,23.83441242,21.18,10.4645228,10.44
2788.75,0,40.96347957,41.59,5.896459938,5.86,0.195454121,0.2,24.1070371,21.63,10.38349625,10.58
2788.875,0,41.1871494,40.61,5.909316136,5.87,0.19556138,0.2,24.65312748,22.59,10.47324962,10.37
2789,0,40.65760336,38.24,5.867259549,5.83,0.196734301,0.2,24.65865332,23.63,10.20721604,9.82
2789.125,0,38.15759078,35.97,5.816388964,5.78,0.1970431,0.2,24.62485818,24.21,9.591416819,9.27
2789.25,0,36.97713922,35.35,5.771518831,5.74,0.196819827,0.2,24.56906956,23.87,9.265190014,9.11
2789.375,0,37.50686573,36.2,5.786805422,5.73,0.197208133,0.2,24.49079973,23.04,9.38120859,9.31
2789.5,0,38.02125399,37.17,5.792187207,5.75,0.197061453,0.2,24.41334064,22.55,9.478995279,9.53
2789.625,0,38.14009767,37.12,5.798475005,5.74,0.196979778,0.2,24.23999755,22.58,9.666188328,9.52
2789.75,0.568,37.99078884,35.91,5.752096338,5.71,0.198127659,0.2,23.87678962,22.78,9.720770187,9.23
2789.875,0.584,36.41834292,34.02,5.696203563,5.65,0.204768227,0.21,23.89379277,22.87,9.263858037,8.76
2790,0.588,34.55572179,32.34,5.63713825,5.58,0.205674822,0.21,23.86590013,22.45,8.577754353,8.34
2790.125,0.567,33.5152229,30.31,5.570249412,5.51,0.208060614,0.22,23.77767006,22.48,8.296848865,7.83
2790.25,0.532,33.78200763,28.7,5.585031523,5.47,0.20842315,0.22,23.76813033,22.69,8.251603223,7.43
2790.375,0.504,34.18122218,28.62,5.600226322,5.46,0.209216335,0.22,23.60388698,22.7,8.488523814,7.41
2790.5,0.497,34.25366992,30.49,5.600451393,5.52,0.2088744,0.22,23.29539233,22.46,8.81152176,7.88
2790.625,0.515,35.68124657,33.95,5.700192355,5.62,0.20501019,0.21,23.32968694,22.03,9.101493042,8.73
2790.75,0.546,38.37937735,37.26,5.765821183,5.72,0.197325313,0.2,23.41225598,21.63,9.824870629,9.54
2790.875,0,39.01405806,38.36,5.79924902,5.77,0.196365619,0.2,23.96473628,22.11,9.897554975,9.82
2791,0,39.65381126,39.05,5.821936679,5.8,0.196397609,0.2,24.02773655,22.18,10.17010461,9.98
2791.125,0,39.50689687,39.53,5.813295266,5.81,0.197892655,0.2,24.14305475,22.22,10.12190293,10.1
2791.25,0,40.74477256,40.59,5.896405427,5.85,0.195881879,0.2,24.83726141,22.23,10.35644852,10.36
2791.375,0,41.41377361,40.97,5.924553073,5.87,0.195735001,0.2,24.9139126,22.32,10.50248716,10.45
2791.5,0,41.82229721,41.86,5.958852763,5.91,0.192847371,0.2,25.17099524,22.46,10.61581932,10.67
2791.625,0,42.5920811,43.02,6.047697215,5.97,0.186047032,0.19,24.98129791,22.75,10.72432605,10.96
2791.75,0,43.99089281,44.28,6.096960796,6.04,0.185859846,0.19,25.06752446,23.22,10.96861667,11.27
2791.875,0,45.34419753,45.11,6.194584931,6.11,0.182462928,0.19,25.21863748,23.73,11.35355218,11.49
2792,0,45.20818699,45.26,6.230124876,6.16,0.178534026,0.18,25.38773095,24.22,11.42456684,11.53
2792.125,0,45.17938121,44.08,6.22397126,6.14,0.178607506,0.18,24.99734922,24.67,11.37081905,11.26
2792.25,0,43.99452654,42.01,6.142724705,6.07,0.185403373,0.19,24.85122999,24.96,10.97972403,10.76
2792.375,0,41.87592958,39.92,6.01654712,5.98,0.187559311,0.19,25.04060838,24.9,10.42310446,10.25
2792.5,0,40.33171389,38.64,5.92703439,5.89,0.196071282,0.2,25.13094074,24.42,10.16723561,9.93
2792.625,0,40.11276087,38.15,5.876845725,5.83,0.197002156,0.2,24.95754097,23.74,10.13253422,9.8
2792.75,0,39.46436972,38.92,5.843209712,5.82,0.196496707,0.2,24.51784263,22.96,9.988202563,9.97
2792.875,0,40.41458067,41.28,5.909266616,5.88,0.187447688,0.19,24.33923868,22.37,10.18741226,10.53
2793,0,41.72904297,43.19,5.973155781,5.95,0.186258991,0.19,24.20346529,22.33,10.59648295,10.99
2793.125,0,42.3259776,44.17,5.979599194,6,0.185317178,0.19,24.5661014,22.5,10.81008142,11.22
2793.25,0,45.00899531,45.76,6.081896162,6.04,0.184167794,0.19,24.62121135,22.27,11.33074728,11.6
2793.375,0,46.77469474,48.44,6.212021346,6.12,0.17881152,0.18,24.3577913,21.85,11.81975994,12.21
2793.5,0,48.22374515,50.73,6.218497791,6.2,0.176681141,0.18,24.3630219,21.82,11.95004391,12.75
2793.625,0,47.53949413,51.37,6.223536492,6.26,0.174827693,0.18,24.59786667,22.25,11.74440141,12.91
2793.75,0.695,47.96976304,45.65,6.122374532,6.12,0.178939448,0.18,23.98257963,23.57,12.06546195,11.61
2793.875,1.024,36.30915813,37.81,5.62564738,5.65,0.206648581,0.21,25.47811788,25.22,9.01887396,9.74
2794,1.729,25.21219557,19.96,5.324632966,5.19,0.223891427,0.24,26.71488001,28.12,6.579155562,5.16
2794.125,2.519,20.79497611,14.31,4.614851778,4.55,0.244600012,0.26,27.5950264,29.15,5.444856606,3.63
2794.25,2.464,19.61041717,13.32,4.393520923,4.21,0.246418934,0.27,27.59019952,29.15,5.027449458,3.36
2794.375,1.626,23.35750494,16.52,5.233569082,5.08,0.234704666,0.25,27.14080594,28.18,6.058633658,4.24
2794.5,0.998,28.01113278,27.93,5.405905157,5.36,0.223196333,0.23,26.05035628,25.82,7.127664846,7.25
2794.625,0.703,34.84211098,32.72,5.599261969,5.65,0.214983921,0.21,24.62636094,24.08,8.723725196,8.45
2794.75,0.581,40.37813941,40,5.779489711,5.82,0.205015324,0.2,24.09962018,22.03,10.35552608,10.21
2794.875,0.542,43.87268842,42.99,5.921543347,5.89,0.188884359,0.19,23.313109,21.07,11.21615735,10.9
2795,0.537,44.06434654,43.3,5.908157237,5.89,0.187474961,0.19,22.81204668,20.95,11.0270427,10.97
2795.125,0.531,43.85498622,42.95,5.89847774,5.88,0.187884941,0.19,22.75121561,20.96,10.91711489,10.89
2795.25,0.519,43.9173854,42.89,5.899836798,5.88,0.18829821,0.19,22.66879711,20.96,10.95757992,10.87
2795.375,0.514,44.47027333,43.58,5.912943919,5.9,0.1869882,0.19,22.82916108,20.88,11.06561612,11.03
2795.5,0,43.80239938,44.42,5.976356537,5.94,0.186507535,0.19,23.46781676,21.06,10.91423998,11.24
2795.625,0,43.69954822,44.82,6.001028768,5.98,0.185666861,0.19,23.9032676,21.67,10.92958804,11.35
2795.75,0,44.35357072,44.74,6.024680009,6.01,0.185793098,0.19,24.22473733,22.37,11.01156917,11.36
2795.875,0,44.18781458,44.07,6.07462653,6.04,0.185359479,0.19,24.1617925,23.28,11.04354876,11.22
2796,0,44.52132039,43.27,6.122611793,6.07,0.181508421,0.19,24.56327324,24.24,11.17217218,11.06
2796.125,0,45.16545325,42.72,6.169844592,6.11,0.178379851,0.18,24.68988454,24.98,11.43694101,10.94
2796.25,0,44.77599852,42.42,6.181021651,6.13,0.178553544,0.18,24.89620639,25.42,11.42180262,10.87
2796.375,0,45.17634214,42.46,6.18407096,6.14,0.177392205,0.18,24.87449611,25.49,11.40393329,10.88
2796.5,0,45.05289349,42.78,6.182604984,6.14,0.177809966,0.18,24.82664099,25.35,11.43147686,10.96
2796.625,0,44.87517399,43.23,6.181568834,6.14,0.177679139,0.18,24.80887666,25.11,11.42110975,11.07
2796.75,0,44.99268648,43.63,6.173494436,6.14,0.17760418,0.18,24.71517809,24.88,11.34814396,11.16
2796.875,0,45.02339466,43.76,6.175354741,6.14,0.177811628,0.18,24.62449721,24.8,11.43226385,11.19
2797,0,45.4396037,43.39,6.191121433,6.14,0.178119889,0.18,24.51557512,24.98,11.51393687,11.1
2797.125,0,44.84225937,42.58,6.200739071,6.13,0.179113386,0.18,24.70855697,25.32,11.43395502,10.91
2797.25,0,44.64578984,41.72,6.193447281,6.12,0.178658526,0.18,24.81479183,25.63,11.3773258,10.71
2797.375,0,44.20565178,40.8,6.175741773,6.11,0.17859665,0.18,24.97816091,25.95,11.25481687,10.49
2797.5,0,42.91468938,39.81,6.163998035,6.1,0.179057265,0.18,25.21325299,26.36,11.04513842,10.25
2797.625,0,42.89533709,39.11,6.160329604,6.1,0.179022969,0.18,25.28875101,26.67,11.02274345,10.08
2797.75,0,42.46923473,38.56,6.132197301,6.09,0.181589583,0.19,25.35407224,26.87,10.86119989,9.94
2797.875,0,41.87411376,37.78,6.09751987,6.07,0.184712419,0.19,25.44216064,27.07,10.68214151,9.75
