Depth,hzlm,UCS_pred,UCS_traditional,Es_pred,Es_traditional,Fai_pred,Fai_traditional,us_pred,us_traditional,C_pred,C_traditional
2790.625,0,25.81824307,39.2,5.371035219,6.08,23.49740751,26.5,0.226647732,0.19,6.464610259,10.1
2790.75,0,26.4542875,41.67,5.44119762,6.16,24.15015477,26.01,0.220750015,0.18,6.719810771,10.7
2790.875,0,29.42245977,42.11,5.584702367,6.19,24.35909848,26.13,0.210805874,0.18,7.581279537,10.81
2791,0,35.50027745,41.68,5.781472791,6.21,23.81068179,26.48,0.200274161,0.18,9.088088741,10.71
2791.125,0,40.56869025,41.24,5.899833311,6.2,23.14897205,26.63,0.190775845,0.18,10.28739646,10.61
2791.25,0.361,44.2835775,40.7,5.912648388,6.18,22.189914,26.64,0.190428352,0.18,11.1500564,10.47
2791.375,0.325,42.47746611,39.78,5.844789302,6.14,21.8488712,26.73,0.190928916,0.18,10.58246903,10.25
2791.5,0.332,36.75643973,38.37,5.722462281,6.08,22.35435247,26.9,0.200853126,0.19,9.442696783,9.9
2791.625,0.381,30.51530095,37.45,5.567365039,6.04,22.95364546,26.96,0.210321005,0.19,7.998595881,9.67
2791.75,0.463,26.677902,36.94,5.467585268,6.02,24.02641529,26.97,0.217511623,0.19,6.914122986,9.54
2791.875,0.529,24.08067329,36.69,5.38828121,6,24.64142696,26.94,0.221251416,0.19,6.167555991,9.48
2792,0.56,22.04698906,36.76,5.319660425,5.99,24.88643594,26.81,0.226251525,0.19,5.650271139,9.49
2792.125,0.643,20.4712833,36.96,5.203062689,6,25.01833215,26.75,0.230860275,0.19,5.19206288,9.54
2792.25,0.865,18.25956797,37.07,5.1354796,6.01,25.75125858,26.85,0.239037635,0.19,4.674195457,9.57
2792.375,1.319,17.14786834,36.92,5.126196366,6.02,26.90047942,27.01,0.244479315,0.19,4.339054926,9.54
2792.5,1.895,16.9301422,36.49,5.01757837,6.01,27.98771873,27.12,0.248982618,0.19,4.193082745,9.43
2792.625,2.482,18.28280935,35.99,4.89642993,6,28.4653845,27.22,0.250585966,0.19,4.507658667,9.31
2792.75,3.04,17.13737964,35.95,4.601258394,6,28.68585701,27.27,0.252060082,0.19,4.198385384,9.29
2792.875,3.246,16.26262924,37.05,4.372548201,6.05,28.71120387,27.22,0.256182462,0.19,4.047984756,9.57
2793,2.852,17.20823396,37.79,4.617180177,6.1,28.20488029,27.31,0.251502548,0.18,4.25618974,9.76
2793.125,2.099,20.09846777,37.55,5.04563455,6.12,27.51994066,27.58,0.249180278,0.18,5.013020491,9.7
2793.25,1.41,18.3169347,37.21,5.16823164,6.12,26.82318978,27.77,0.242368095,0.18,4.594162741,9.62
2793.375,0.961,21.85927246,38.62,5.295896494,6.18,26.19781322,27.57,0.231868976,0.18,5.590150331,9.97
2793.5,0.741,24.08881276,39.11,5.378118278,6.18,25.30498286,27.42,0.224038091,0.18,6.307169547,10.09
2793.625,0.672,25.70747854,39.41,5.442856366,6.19,24.98688638,27.37,0.220917811,0.18,6.638635811,10.16
2793.75,0.672,25.13089912,39.37,5.429004274,6.21,24.93475649,27.48,0.220954551,0.18,6.454791405,10.15
2793.875,0.681,24.87471881,39.32,5.421201613,6.22,24.79902693,27.6,0.221581601,0.18,6.35028605,10.14
2794,0.621,24.88278265,39.2,5.408581856,6.22,24.52566941,27.65,0.221641784,0.18,6.438083666,10.11
2794.125,0.532,26.98733876,39.04,5.434710781,6.2,24.11811274,27.61,0.218943759,0.18,6.996591738,10.07
2794.25,0.462,29.95837637,38.34,5.54700578,6.17,23.65019486,27.62,0.212525953,0.18,7.68077933,9.9
2794.375,0,33.54075854,37.71,5.65318836,6.14,23.35414968,27.71,0.20985184,0.18,8.60383667,9.74
2794.5,0,36.31497755,37.16,5.747142386,6.12,23.26413431,27.75,0.200889322,0.18,9.238066592,9.6
2794.625,0,37.40637263,37.33,5.813897198,6.07,23.33222528,27.28,0.200316965,0.19,9.523648337,9.64
2794.75,0,38.24992868,38.03,5.836649924,5.99,23.42773717,26.07,0.20033333,0.19,9.719526023,9.8
2794.875,0,38.23837737,39.02,5.843920758,5.92,23.73078495,24.53,0.200447233,0.19,9.675169962,10.02
2795,0,37.80417014,39.23,5.843819246,5.87,24.38422789,23.7,0.200347144,0.2,9.638100931,10.06
2795.125,0,36.78033443,38.97,5.840962061,5.85,24.4619536,23.47,0.200184607,0.2,9.470228606,9.99
2795.25,0,36.91311899,39.2,5.820870508,5.84,23.82526191,23.05,0.200240765,0.2,9.383839311,10.04
2795.375,0,37.01097114,39.8,5.7882683,5.84,23.26288129,22.61,0.200339388,0.2,9.417246399,10.18
2795.5,0,37.08385761,40.27,5.778120245,5.86,23.15275485,22.66,0.200851911,0.2,9.444840925,10.29
2795.625,0,36.73544632,41.05,5.776422852,5.89,23.22019179,22.74,0.200572731,0.2,9.363842304,10.48
2795.75,0,36.77345639,42.03,5.775250627,5.92,23.30827279,22.54,0.200925575,0.19,9.397352839,10.71
2795.875,0,36.84117998,42.54,5.791721232,5.93,23.29200907,22.32,0.200515292,0.19,9.444693581,10.83
2796,0,37.33536462,42.36,5.833455436,5.93,23.24284457,22.45,0.200334088,0.19,9.536833018,10.79
2796.125,0,37.64969909,42.09,5.841126257,5.93,23.25437822,22.69,0.200197824,0.19,9.631824827,10.73
2796.25,0,37.80269319,42.14,5.82958567,5.94,23.23800021,22.82,0.200271569,0.19,9.696249657,10.75
2796.375,0,37.78033764,42.26,5.823790403,5.95,23.30041061,23.01,0.200167283,0.19,9.672183507,10.78
2796.5,0,37.92935391,42.44,5.815685201,5.98,23.56985593,23.32,0.200075226,0.19,9.648951411,10.83
2796.625,0,37.71487079,42.68,5.830132544,6.01,24.41666097,23.76,0.200307331,0.19,9.587772526,10.9
2796.75,0,37.48691646,43.08,5.865854954,6.05,24.66836713,24.1,0.200089534,0.19,9.647648878,11.01
2796.875,0,37.54455799,43.22,5.884866687,6.07,25.24698738,24.22,0.199834045,0.19,9.603732294,11.04
2797,0,37.33944977,42.51,5.900366805,6.03,25.61315734,24.16,0.193527414,0.19,9.598025659,10.87
2797.125,0,37.61826502,41.06,5.917074315,5.96,25.37345134,23.92,0.198518234,0.19,9.628088543,10.51
2797.25,0,37.86970589,40.03,5.886076433,5.89,24.7387301,23.44,0.200562198,0.2,9.804760759,10.25
2797.375,0,37.44077363,40.14,5.843927357,5.86,24.41067861,22.73,0.199951468,0.2,9.601511483,10.26
2797.5,0,35.74614541,40.57,5.750416846,5.86,23.61614701,22.33,0.2008735,0.2,9.129121974,10.36
2797.625,0,33.21978017,40.77,5.659332421,5.87,23.55477325,22.45,0.209599041,0.2,8.539527967,10.41
2797.75,0.443,30.66490472,41.14,5.574705631,5.89,23.31873052,22.61,0.21207625,0.19,7.868903225,10.5
2797.875,0.411,29.21371252,41.99,5.515784463,5.92,23.10658458,22.58,0.214883668,0.19,7.603532128,10.7
2798,0.406,29.49832682,42.98,5.519407663,5.95,23.18155143,22.49,0.21272407,0.19,7.571330134,10.94
2798.125,0.398,30.39522898,43.88,5.570155928,5.98,23.30135567,22.33,0.21145119,0.19,7.829953561,11.15
2798.25,0.384,34.21736279,44.68,5.639700798,5.99,23.07373412,21.99,0.209665529,0.19,8.773914264,11.33
2798.375,0.37,36.45927125,45.52,5.735833901,5.99,22.83221401,21.36,0.201198074,0.19,9.284782036,11.51
2798.5,0.369,39.50093472,45.78,5.81437917,5.98,22.87710826,20.86,0.20083035,0.19,9.926166003,11.55
2798.625,0,40.65437512,44.82,5.869146754,5.94,22.82670001,20.84,0.198472032,0.19,10.24800968,11.32
2798.75,0,41.87202707,43.08,5.910145913,5.89,22.73028341,21.14,0.190721629,0.2,10.6252341,10.92
2798.875,0,42.97939009,41.86,5.943262461,5.85,22.73092062,21.15,0.190447285,0.2,10.90865222,10.63
2799,0,43.13316813,41.63,5.955821589,5.84,22.80689698,21.11,0.190313343,0.2,10.91325927,10.58
2799.125,0,42.9661376,43.02,5.965102449,5.89,22.81446668,20.95,0.189860119,0.2,10.83455898,10.9
2799.25,0,43.60189706,45.88,5.972084105,5.97,22.53860239,20.62,0.189784752,0.19,10.98500407,11.56
2799.375,0,44.94468993,48.17,5.978322071,6.06,21.51023084,20.91,0.189802358,0.19,11.31602508,12.11
2799.5,0,45.84852381,47.85,5.982320789,6.09,21.04283827,21.67,0.18988174,0.19,11.4599829,12.07
2799.625,0,45.85588748,45.2,5.98915131,6.02,21.02977688,22.21,0.18986374,0.19,11.48304394,11.46
2799.75,0,46.71927661,43.06,5.992014411,5.95,20.95276834,22.35,0.189980603,0.19,11.57464626,10.96
2799.875,0,46.69852771,43.35,6.005466681,5.97,20.91331423,22.56,0.189597403,0.19,11.59974844,11.03
2800,0,46.54539863,44.19,6.006423664,6.06,20.89062665,23.47,0.190897375,0.19,11.66151342,11.26
2800.125,0,46.10420868,44.01,6.016852422,6.13,21.30348461,24.62,0.190394779,0.18,11.54143534,11.24
2800.25,0,44.31519252,42.15,6.044241877,6.12,22.402928,25.4,0.190029689,0.19,11.24855291,10.81
2800.375,0,42.3306705,40.22,6.052787297,6.03,23.99254617,25.44,0.189890524,0.19,10.77948321,10.34
2800.5,0,40.53043708,39.78,6.057263189,5.97,25.37709856,24.88,0.189633073,0.19,10.32415207,10.22
2800.625,0,41.00275274,40.46,6.077332189,5.95,25.56307155,24.09,0.187476733,0.19,10.44808706,10.37
2800.75,0,40.86521542,40.39,6.079636673,5.91,25.57188823,23.53,0.18724946,0.2,10.41245281,10.34
2800.875,0,40.77632627,38.58,6.084863769,5.82,25.76712018,23.22,0.187238903,0.2,10.40235211,9.89
2801,0,39.99574204,36.21,6.083398731,5.72,25.88373521,22.78,0.187204299,0.2,10.18234744,9.3
2801.125,0,39.08252138,34.71,6.061995427,5.65,26.05193,22.09,0.189214808,0.21,10.10955843,8.92
2801.25,0,39.03197648,34.29,6.041123965,5.63,25.9443338,21.99,0.189682711,0.21,10.08134389,8.82
2801.375,0,38.8442705,35.67,6.051342797,5.67,25.92000714,21.82,0.189659069,0.21,10.08247447,9.15
2801.5,0,39.18746594,37.84,6.049069022,5.74,25.93720701,21.73,0.189708168,0.2,10.17773901,9.68
2801.625,0,39.16149103,38.97,6.058429202,5.78,26.07605047,21.87,0.189520654,0.2,10.15837962,9.96
2801.75,0,39.0358122,38.59,6.056511042,5.78,26.05104146,22.09,0.190066431,0.2,10.14064589,9.87
2801.875,0,39.23419486,37.87,6.088680367,5.76,26.04781574,22.34,0.188856414,0.2,10.18202401,9.7
2802,0,39.19277139,38.46,6.083492644,5.78,26.0310479,22.34,0.188866729,0.2,10.20697661,9.84
2802.125,0,39.58763847,39.66,6.104968627,5.82,26.04624005,22.32,0.187821641,0.2,10.23005162,10.13
2802.25,0,39.4789883,40.1,6.125762528,5.84,26.16605953,22.3,0.187481013,0.2,10.18097067,10.24
2802.375,0,40.31338229,39.85,6.145842689,5.82,26.15307533,22.02,0.182392427,0.2,10.30145262,10.17
2802.5,0,40.48063146,40.2,6.109638745,5.8,26.10860696,21.35,0.181884835,0.2,10.33839922,10.24
2802.625,0,40.58308544,39.76,6.102848173,5.79,26.0565456,21.33,0.181701304,0.2,10.37760218,10.13
2802.75,0,40.56900745,34.93,6.105525374,5.65,26.06924025,21.91,0.18206467,0.21,10.32465019,8.97
2802.875,0,39.7455775,24.13,6.086040013,5.33,26.07825484,23.27,0.187975612,0.23,10.20187034,6.26
2803,0,39.74383879,18.66,6.064504225,5.06,26.00434594,23.98,0.189272665,0.25,10.17271937,4.84
2803.125,0,39.52891811,14.33,6.049126475,4.55,26.01316271,25.1,0.189817842,0.26,10.1860601,3.67
2803.25,0,39.52949144,16.24,6.056475356,5.03,26.01687418,26,0.189720026,0.25,10.19920099,4.18
2803.375,0,39.22499076,25.79,6.057428198,5.27,26.03370133,24.81,0.189791202,0.23,10.13331051,6.7
2803.5,0,39.07868827,32.71,6.04740986,5.62,26.1125024,23.39,0.189673683,0.21,10.10107684,8.44
2803.625,0,38.82615454,41.9,6.043568544,5.86,26.19365371,21.37,0.189799014,0.2,10.02819329,10.65
2803.75,0,38.88741738,45.01,6.045389863,5.94,26.15455231,20.72,0.190450862,0.19,10.03088657,11.36
2803.875,0,38.5482693,46.27,6.020328646,5.98,26.10972955,20.57,0.190812339,0.19,9.941157046,11.65
2804,0,38.54209069,48.01,6.013252256,6.03,26.11213431,20.37,0.191322102,0.19,9.932742459,12.05
2804.125,0,38.7624333,49.55,6.019100997,6.08,25.95558821,20.2,0.190174812,0.18,10.02889741,12.4
2804.25,0,38.88931804,49.86,6.019144309,6.1,25.87920164,20.5,0.190185342,0.18,9.989218031,12.48
2804.375,0,38.62030457,48.94,6.017967594,6.12,25.98726739,21.56,0.190247638,0.18,9.98220185,12.32
2804.5,0,38.45417214,47.86,6.016528218,6.16,26.15084562,22.78,0.190357667,0.18,9.873131893,12.11
2804.625,0,38.53428179,46.63,6.012410363,6.19,26.1114187,23.92,0.190641064,0.18,9.990848307,11.86
2804.75,0,38.91903743,45.27,6.014188455,6.21,25.96246564,24.79,0.191344505,0.18,10.10263649,11.55
2804.875,0,39.54630838,44.1,5.979622919,6.2,25.90950076,25.29,0.192761878,0.18,10.23740093,11.28
2805,0,40.41190169,43.42,6.040633341,6.19,26.01105411,25.51,0.190277818,0.18,10.28684947,11.12
2805.125,0,41.20549959,43.36,6.074178365,6.18,26.21965425,25.47,0.1855484,0.18,10.4789034,11.11
2805.25,0,40.73198884,43.99,6.0980479,6.18,26.53953966,25.12,0.183349197,0.18,10.34433041,11.25
2805.375,0,41.1654399,44.86,6.130713049,6.18,26.70282967,24.72,0.181010559,0.18,10.59109283,11.45
2805.5,0,41.32817076,45.11,6.175891595,6.2,26.737174,24.75,0.181369693,0.18,10.64176005,11.51
2805.625,0,41.33979588,44.1,6.179802391,6.21,26.7339719,25.4,0.181167894,0.18,10.6455006,11.28
2805.75,0,41.73848232,42.55,6.179066339,6.2,26.68883022,26.04,0.181209896,0.18,10.6922892,10.92
2805.875,0,42.33873564,41.47,6.186431997,6.15,26.38292578,26.06,0.181549173,0.18,10.77802918,10.65
2806,0,42.20268497,40.98,6.171794625,6.07,26.20018727,25.5,0.179044357,0.19,10.87661202,10.52
2806.125,0,41.64698281,40.79,6.15124993,6,26.09846716,24.71,0.181470757,0.19,10.83775515,10.46
2806.25,0,41.75548639,40.73,6.094527857,5.96,25.90801762,24.14,0.182618213,0.19,10.68761383,10.43
2806.375,0,41.69953001,41.15,6.132882475,5.96,25.98807016,23.9,0.18126565,0.19,10.54222564,10.53
2806.5,0,40.08812049,42.14,6.10518155,5.99,26.21080181,23.65,0.185295508,0.19,10.22733365,10.77
2806.625,0,38.8961144,43.18,5.999591407,6,26.37093334,23.2,0.191080447,0.19,10.0743636,11.01
2806.75,0,38.93323968,43.45,5.975995327,5.99,26.28785926,22.93,0.192122497,0.19,10.04940232,11.07
2806.875,0,39.02361661,43.5,5.946979376,6,26.01318644,22.96,0.192937558,0.19,10.06534394,11.08
2807,0,38.38745842,44.77,5.921084461,6.04,25.96570257,22.87,0.192230283,0.19,9.962172259,11.38
2807.125,0,37.43641957,47.32,5.971929011,6.11,26.34147701,22.43,0.189594999,0.19,9.664929155,11.97
2807.25,0,36.41172946,46,5.974229211,6.06,26.61842423,22.46,0.189502493,0.19,9.423962944,11.66
2807.375,0,35.29881917,37.25,5.950789928,5.78,26.84516134,23.41,0.19012473,0.2,9.149762351,9.57
2807.5,0,34.16157815,27.77,5.923296854,5.46,26.9699926,23.8,0.192720855,0.22,8.828328253,7.2
2807.625,0,33.64609041,22.75,5.90856458,5.29,27.16587288,23.45,0.199641302,0.23,8.677212521,5.91
2807.75,0,33.44063048,21.83,5.896024636,5.26,27.23989086,23.57,0.200071141,0.23,8.623583576,5.67
2807.875,0,33.56791359,23.08,5.88854502,5.3,27.08913518,23.4,0.200283753,0.23,8.63427072,5.99
2808,0,33.1506607,23.67,5.847237744,5.32,27.05058788,23.33,0.20040333,0.22,8.537915494,6.14
2808.125,0,32.68289012,23.47,5.819300224,5.31,27.39271175,23.35,0.201437234,0.22,8.346186329,6.09
2808.25,0,31.3382241,22.26,5.78993767,5.28,27.67916022,23.51,0.201859244,0.23,8.028887008,5.78
2808.375,0,29.98692977,18.45,5.73338462,5.17,28.01881644,24.01,0.202254291,0.24,7.688863592,4.78
2808.5,0,28.33990584,13.38,5.70328604,5.02,28.27983305,24.69,0.203303554,0.26,7.239818162,3.42
2808.625,0,27.25727776,11.66,5.632925874,3.65,28.4351056,24.93,0.212188867,0.27,6.921441434,2.95
2808.75,0,25.50124465,8.81,5.609159016,2.75,28.55301114,25.32,0.21260162,0.28,6.612710402,2.16
2808.875,0,25.06387232,7.53,5.59578065,2.44,28.63394231,26.68,0.212829683,0.28,6.429539926,1.79
2809,0,25.43399222,9.04,5.601308415,2.6,28.62865403,27.95,0.212903263,0.28,6.547588419,2.2
2809.125,0,26.320952,6.87,5.616865388,3.1,28.5520107,29.19,0.212374422,0.27,6.845211966,1.58
2809.25,0,26.97666041,7.69,5.624056071,3.53,28.60390213,29.4,0.211979154,0.27,6.944927962,1.81
2809.375,0,27.01226917,7.58,5.631067684,3.49,28.74152357,29.43,0.210501448,0.26,6.963474836,1.78
2809.5,0,27.27789277,7.27,5.684930717,3.33,28.8429505,29.42,0.209201864,0.27,6.916380035,1.69
2809.625,0,27.34208907,8.39,5.682925672,3.82,28.83058697,29.15,0.209479144,0.26,6.92036071,2.01
2809.75,0,27.83266241,12.53,5.675477825,5.05,28.55023097,28.37,0.210220426,0.25,7.129507972,3.15
2809.875,0,27.24020249,21.27,5.645055383,5.33,27.91853124,26.77,0.210500852,0.22,7.034782022,5.51
2810,0,28.89782613,32.27,5.579371655,5.66,24.65860077,24.82,0.215985592,0.21,7.37762545,8.35
2810.125,0,28.86112395,38.81,5.492978727,5.85,23.06794026,23.64,0.218788523,0.2,7.322262502,9.96
2810.25,0.473,26.16599637,40.44,5.417832509,5.89,23.42388397,23.09,0.222429712,0.19,6.712630856,10.34
2810.375,0.625,24.60782993,40.62,5.372644871,5.87,23.61166178,22.55,0.227839108,0.2,6.160095115,10.37
2810.5,0.865,22.24313839,40.47,5.309918421,5.84,24.1615794,22.05,0.232219433,0.2,5.599284932,10.32
2810.625,1.216,20.62610578,39.24,5.218947841,5.79,25.16807025,21.83,0.238023848,0.2,5.06455718,10.02
2810.75,1.832,18.402002,37.59,5.087682067,5.73,27.02631831,21.68,0.241597701,0.2,4.665674072,9.62
2810.875,2.377,20.76183362,36.23,5.038185127,5.69,27.92703208,21.76,0.245231671,0.21,5.106174427,9.29
2811,2.466,20.62891798,35.93,5.067827942,5.68,27.84138682,21.79,0.241766762,0.21,5.129921733,9.22
2811.125,2.023,21.34278041,36.59,5.06829191,5.7,26.89692802,21.71,0.241740933,0.21,5.387858373,9.38
2811.25,1.643,18.729052,37.59,5.1427786,5.73,25.95154185,21.59,0.241684204,0.2,4.654349971,9.62
2811.375,1.601,19.26341204,38.6,5.100830327,5.76,26.69392956,21.47,0.24210612,0.2,4.778593474,9.86
2811.5,1.878,18.22834026,39.68,5.000330633,5.79,27.47393811,21.34,0.246345412,0.2,4.685232138,10.12
2811.625,2.611,18.73027727,41.03,5.026021044,5.83,28.54479023,21.18,0.249136077,0.2,4.897009086,10.44
2811.75,3.277,17.17255899,41.59,4.829123508,5.86,29.14428646,21.63,0.250775354,0.2,4.406734008,10.58
2811.875,3.048,17.52058144,40.61,4.819960762,5.87,29.14047659,22.59,0.250221073,0.2,4.352533711,10.37
2812,2.035,21.23013292,38.24,5.139719143,5.83,28.46865414,23.63,0.240793348,0.2,5.296174329,9.82
2812.125,1.226,22.18366146,35.97,5.309739329,5.78,27.63826585,24.21,0.22729442,0.2,5.479489763,9.27
2812.25,0,26.78125867,35.35,5.564502463,5.74,26.41512142,23.87,0.210831791,0.2,6.957996863,9.11
2812.375,0,35.12119296,36.2,5.823696548,5.73,25.54325009,23.04,0.200138227,0.2,9.040245712,9.31
2812.5,0,39.08916536,37.17,5.977453668,5.75,25.60591768,22.55,0.189468191,0.2,9.981451634,9.53
2812.625,0,40.60236433,37.12,6.050872483,5.74,25.7619728,22.58,0.188793022,0.2,10.47866983,9.52
2812.75,0,41.78437069,35.91,6.121015394,5.71,25.90398738,22.78,0.183354504,0.2,10.55412096,9.23
2812.875,0,42.24679704,34.02,6.136166,5.65,25.75561087,22.87,0.182016458,0.21,10.6896379,8.76
2813,0,42.4351365,32.34,6.112752072,5.58,25.37655092,22.45,0.182060109,0.21,10.75988662,8.34
2813.125,0,42.45099593,30.31,6.095402186,5.51,24.89932652,22.48,0.186088732,0.22,10.74131457,7.83
2813.25,0,41.99536465,28.7,6.061583422,5.47,24.41003062,22.69,0.189006237,0.22,10.74698503,7.43
2813.375,0,41.37573477,28.62,6.060339579,5.46,24.65594111,22.7,0.189348048,0.22,10.66269706,7.41
2813.5,0,40.29095571,30.49,6.043536299,5.52,25.55221634,22.46,0.189983582,0.22,10.47751644,7.88
2813.625,0,39.33102606,33.95,6.039491995,5.62,26.16656411,22.03,0.189889234,0.21,10.16703532,8.73
2813.75,0,38.7247438,37.26,6.059548626,5.72,26.5376246,21.63,0.18985341,0.2,9.987205665,9.54
2813.875,0,37.64523364,38.36,6.033457411,5.77,26.96010547,22.11,0.190727874,0.2,9.626205454,9.82
2814,0,36.50527895,39.05,6.00940494,5.8,27.28933347,22.18,0.191062529,0.2,9.398271169,9.98
2814.125,0,35.96036966,39.53,6.004271564,5.81,27.4745031,22.22,0.191065546,0.2,9.222744037,10.1
2814.25,0,35.78514623,40.59,5.996609031,5.85,27.49457833,22.23,0.19142577,0.2,9.240376317,10.36
2814.375,0,36.03813281,40.97,6.002421684,5.87,27.30131166,22.32,0.19143374,0.2,9.318791097,10.45
2814.5,0,36.75517869,41.86,6.012740461,5.91,27.09295063,22.46,0.191189162,0.2,9.396140616,10.67
2814.625,0,37.05723332,43.02,6.019475492,5.97,26.94059139,22.75,0.19066124,0.19,9.513786686,10.96
2814.75,0,37.30866181,44.28,6.020596258,6.04,26.91530555,23.22,0.191620915,0.19,9.592313312,11.27
2814.875,0,37.9194203,45.11,6.014584555,6.11,26.62263608,23.73,0.191157274,0.19,9.76600458,11.49
2815,0,38.29531524,45.26,6.024077783,6.16,26.40948895,24.22,0.190125369,0.18,9.911247774,11.53
2815.125,0,38.34363777,44.08,6.026895384,6.14,26.4556347,24.67,0.1892884,0.18,9.932037193,11.26
2815.25,0,38.12781689,42.01,6.024841833,6.07,26.51597121,24.96,0.189460789,0.19,9.761157711,10.76
2815.375,0,37.27715311,39.92,6.002180931,5.98,26.6587726,24.9,0.189511808,0.19,9.726846683,10.25
2815.5,0,36.78937267,38.64,5.982957024,5.89,26.74616071,24.42,0.189818429,0.2,9.543460604,9.93
2815.625,0,35.7457233,38.15,5.975429731,5.83,26.92029051,23.74,0.190269133,0.2,9.229010206,9.8
2815.75,0,34.50828839,38.92,5.939719995,5.82,27.24429744,22.96,0.190527953,0.2,8.884367746,9.97
2815.875,0,32.80163349,41.28,5.932823488,5.88,27.66595996,22.37,0.197318472,0.19,8.609418451,10.53
2816,0,32.50237572,43.19,5.916920461,5.95,27.71248191,22.33,0.199496021,0.19,8.574260213,10.99
2816.125,0,32.25507341,44.17,5.905435169,6,27.86064657,22.5,0.199875767,0.19,8.478254849,11.22
2816.25,0,32.12912726,45.76,5.906001158,6.04,27.96363912,22.27,0.199968276,0.19,8.432652692,11.6
2816.375,0,31.89288737,48.44,5.886884397,6.12,28.00079883,21.85,0.200127705,0.18,8.361956113,12.21
2816.5,0,31.68876074,50.73,5.883956669,6.2,28.06227666,21.82,0.200219331,0.18,8.285908616,12.75
2816.625,0,31.84612083,51.37,5.883818077,6.26,27.98335662,22.25,0.200224853,0.18,8.323317818,12.91
2816.75,0,32.18222654,45.65,5.903565822,6.12,27.74483762,23.57,0.200007199,0.18,8.384833729,11.61
2816.875,0,32.70166579,37.81,5.903789328,5.65,27.68724544,25.22,0.200016464,0.21,8.469143209,9.74
2817,0,32.83111314,19.96,5.914503705,5.19,27.59936078,28.12,0.199487787,0.24,8.555152705,5.16
2817.125,0,33.25101696,14.31,5.929747826,4.55,27.42904275,29.15,0.197938357,0.26,8.649275875,3.63
2817.25,0,34.50739451,13.32,5.941121385,4.21,27.16509395,29.15,0.190749021,0.27,8.856570633,3.36
2817.375,0,35.13811755,16.52,5.961228351,5.08,27.02699126,28.18,0.190637392,0.25,9.088924191,4.24
2817.5,0,34.97544023,27.93,5.964290226,5.36,27.18327521,25.82,0.190437423,0.23,8.984465284,7.25
2817.625,0,34.50959252,32.72,5.932873941,5.65,27.47040515,24.08,0.190448573,0.21,8.837469596,8.45
2817.75,0,33.17060507,40,5.910915367,5.82,27.65640404,22.03,0.190899005,0.2,8.559361532,10.21
2817.875,0,32.61589251,42.99,5.896573697,5.89,27.75963144,21.07,0.198206458,0.19,8.415268471,10.9
2818,0,32.48576599,43.3,5.879454492,5.89,27.69430912,20.95,0.200587868,0.19,8.429663274,10.97
2818.125,0,32.79450745,42.95,5.879512583,5.88,27.60817926,20.96,0.201020235,0.19,8.446514011,10.89
2818.25,0,32.98575166,42.89,5.881332574,5.88,27.55767603,20.96,0.200943902,0.19,8.503718639,10.87
2818.375,0,33.02320074,43.58,5.881538476,5.9,27.58654722,20.88,0.200703325,0.19,8.481695684,11.03
2818.5,0,33.24035975,44.42,5.886319574,5.94,27.54936013,21.06,0.19488274,0.19,8.541142445,11.24
2818.625,0,34.26726388,44.82,5.909608241,5.98,27.41184026,21.67,0.19208952,0.19,8.749136735,11.35
2818.75,0,34.8226715,44.74,5.932240853,6.01,27.24494929,22.37,0.191945196,0.19,8.933629206,11.36
2818.875,0,34.62249912,44.07,5.901851818,6.04,27.03737441,23.28,0.192352192,0.19,8.905268584,11.22
2819,0,33.97143389,43.27,5.858813253,6.07,26.90174418,24.24,0.20082973,0.19,8.78826569,11.06
2819.125,0,32.6753382,42.72,5.732700518,6.11,26.67678799,24.98,0.201023489,0.18,8.468811306,10.94
2819.25,0,29.93403231,42.42,5.625531651,6.13,26.41045526,25.42,0.210747664,0.18,7.680650083,10.87
2819.375,0,27.97833807,42.46,5.467619753,6.14,24.82639021,25.49,0.220198938,0.18,6.927868601,10.88
2819.5,0.804,23.21655963,42.78,5.345477038,6.14,24.35564367,25.35,0.22900449,0.18,5.96958865,10.96
2819.625,0.952,20.97148978,43.23,5.259244606,6.14,24.21871624,25.11,0.237807825,0.18,5.222448044,11.07
2819.75,1.314,18.94414529,43.63,5.149828528,6.14,25.0313689,24.88,0.245979562,0.18,4.67365438,11.16
2819.875,2.041,18.72989834,43.76,4.737538956,6.14,26.10524553,24.8,0.252381377,0.18,4.822697081,11.19
2820,3.812,15.61308237,43.39,3.72150813,6.14,28.73648372,24.98,0.260557176,0.18,3.869530755,11.1
2820.125,6.242,18.77714471,42.58,3.322367219,6.13,29.77697101,25.32,0.264863234,0.18,4.806716851,10.91
2820.25,8.696,16.3744853,41.72,2.813635562,6.12,30.37374162,25.63,0.268332611,0.18,4.072083248,10.71
2820.375,8.15,14.95476682,40.8,2.690689404,6.11,30.1094204,25.95,0.268768894,0.18,3.804736812,10.49
2820.5,6.082,16.7038725,39.81,3.000821335,6.1,29.56313902,26.36,0.264393599,0.18,4.351766083,10.25
2820.625,3.723,13.86130978,39.11,3.528491766,6.1,28.8866666,26.67,0.262915656,0.18,3.54041073,10.08
2820.75,2.174,17.46019899,38.56,4.626098265,6.09,27.97078228,26.87,0.255448952,0.19,4.368125178,9.94
2820.875,1.287,19.01088532,37.78,5.13240703,6.07,26.75325808,27.07,0.244552659,0.19,4.536812185,9.75
